3536,kipkunuŋa,"those 3+ in there (visible, inside a dwelling or a large container, away from the speaker and the listener) ter.",,,,,,
3537,kipkuŋna'ŋŋa,"those 2 in there (visible, inside a dwelling or a large container, away from the speaker and the listener) abl. ",,,,,,
3538,kipkuna'ŋŋa,"those 3+ in there (visible, inside a dwelling or a large container, away from the speaker and the listener) abl. ",,,,,,
3539,kipkuŋnuuna,"those 2 in there (visible, inside a dwelling or a large container, away from the speaker and the listener) via. ",,,,,,
3540,kipkunuuna,"those 3+ in there (visible, inside a dwelling or a large container, away from the speaker and the listener) via. ",,,,,,
3541,kipkuŋnaktun,"those 2 in there (visible, inside a dwelling or a large container, away from the speaker and the listener) sim. ",,,,,,
3542,kiprumanitun,"those 3+ in there (visible, inside a dwelling or a large container, away from the speaker and the listener) sim. ",,,,,,
3543,kibrumanitun,"those 3+ in there (visible, inside a dwelling or a large container, away from the speaker and the listener) sim. ",,,,,,
3544,kipkuŋniŋa,"those 2 in there (visible, inside a dwelling or a large container, away from the speaker and the listener) mod. ",,,,,,
3545,kipkuniŋa,"those 3+ in there (visible, inside a dwelling or a large container, away from the speaker and the listener) mod. ",,,,,,
3546,qapkuak,"those 2 in there (not visible, away from the speaker and the listener) abs. & rel. ",,,,,,
3547,qapkua,"those 3+ in there (not visible, away from the speaker and the listener) abs. & rel. ",,,,,,
3548,qapkuŋnaŋ'kni,"those 2 in there (not visible, away from the speaker and the listener) loc. ",,,,,,
3549,qapkunani,"those 3+ in there (not visible, away from the speaker and the listener) loc., ",,,,,,
3550,qapkuŋnuŋa,"those 2 in there (not visible, away from the speaker and the listener) ter. ",,,,,,
3551,qapkunuŋa,"those 3+ in there (not visible, away from the speaker and the listener) ter. ",,,,,,
3552,qapkuŋna'ŋŋa,"those 2 in there (not visible, away from the speaker and the listener) abl. ",,,,,,
3553,qapkuna'ŋŋa,"those 3+ in there (not visible, away from the speaker and the listener) abl. ",,,,,,
3554,qapkuŋnuuna,"those 2 in there (not visible, away from the speaker and the listener) via. ",,,,,,
3555,qapkunuuna,"those 3+ in there (not visible, away from the speaker and the listener) via. ",,,,,,
3556,qapkuŋnaktun,"those 2 in there (not visible, away from the speaker and the listener) sim.  ",,,,,,
3557,qapkunanitun,"those 3+ in there (not visible, away from the speaker and the listener) sim. ",,,,,,
3558,qapkuŋniŋa,"those 2 in there (not visible, away from the speaker and the listener) mod. ",,,,,,
3559,qapkuniŋa,"those 3+ in there (not visible, away from the speaker and the listener) mod.  ",,,,,,
3560,kikkuak,"those 2 out there (visible, not moving or lengthy, away from the speaker and the listener) abs. & rel. ",,,,,,
3561,kikkua,"those 3+ out there (visible, not moving or lengthy, away from the speaker and the listener) abs. & rel. ",,,,,,
3562,kikkuŋnakni,"those 2 out there (visible, not moving or lengthy, away from the speaker and the listener) loc.",,,,,,
3563,kikkunani,"those 3+ out there (visible, not moving or lengthy, away from the speaker and the listener) loc. ",,,,,,
3564,kikkuŋnuŋa,"those 2 out there (visible, not moving or lengthy, away from the speaker and the listener) ter.",,,,,,
3565,kikkunuŋa,"those 3+ out there (visible, not moving or lengthy, away from the speaker and the listener) ter. ",,,,,,
3566,kikkuŋna'ŋŋa,"those 2 out there (visible, not moving or lengthy, away from the speaker and the listener) abl. ",,,,,,
3567,kikkuŋa'ŋŋa,"those 3+ out there (visible, not moving or lengthy, away from the speaker and the listener) abl. ",,,,,,
3568,kikkuŋnuuna,"those 2 out there (visible, not moving or lengthy, away from the speaker and the listener) via. ",,,,,,
3569,kikkunuuna,"those 3+ out there (visible, not moving or lengthy, away from the speaker and the listener) via. ",,,,,,
3570,kikkuŋnaktun,"those 2 out there (visible, not moving or lengthy, away from the speaker and the listener) sim. ",,,,,,
3571,kikkunanitun,"those 3+ out there (visible, not moving or lengthy, away from the speaker and the listener) sim. ",,,,,,
3572,kikkuŋniŋa,"those 2 out there (visible, not moving or lengthy, away from the speaker and the listener) mod. ",,,,,,
3573,kikkuniŋa,"those 3+ out there (visible, not moving or lengthy, away from the speaker and the listener) mod. ",,,,,,
3574,qakipkuak,"those 2 out there (not visible, immediately outside, away from the speaker and listener) abs. & rel. ",,,,,,
3575,qakipkua,"those 3+ out there (not visible, immediately outside, away from the speaker and listener) abs. & rel. ",,,,,,
3576,qakipkuŋnaŋni,"those 2 out there (not visible, immediately outside, away from the speaker and listener) loc. ",,,,,,
3577,qakipkunani,"those 3+ out there (not visible, immediately outside, away from the speaker and listener) loc. ",,,,,,
3578,qakipkuŋnuŋa,"those 2 out there (not visible, immediately outside, away from the speaker and listener) ter.",,,,,,
3579,qakipkunuŋa,"those 3+ out there (not visible, immediately outside, away from the speaker and listener) ter.",,,,,,
3580,qakipkuŋna'ŋŋa,"those 2 out there (not visible, immediately outside, away from the speaker and listener) abl. ",,,,,,
3581,qakpkunŋŋa,"those 3+ out there (not visible, immediately outside, away from the speaker and listener) abl. ",,,,,,
3582,qakipkuŋnuuna,"those 2 out there (not visible, immediately outside, away from the speaker and listener) via. ",,,,,,
3583,qakipkunuuna,"those 3+ out there (not visible, immediately outside, away from the speaker and listener) via. ",,,,,,
3584,qakipkuŋnaktun,"those 2 out there (not visible, immediately outside, away from the speaker and listener) sim. ",,,,,,
3585,qakipkunanitun,"those 3+ out there (not visible, immediately outside, away from the speaker and listener) sim. ",,,,,,
3586,qakipkuŋniŋa,"those 2 out there (not visible, immediately outside, away from the speaker and listener) mod. ",,,,,,
3587,qakipkuniŋa,"those 3+ out there (not visible, immediately outside, away from the speaker and listener) mod. ",,,,,,
3588,ikkuak,"those 2 over there (visible, not moving or lengthy, away from the speaker and the listener) abs. & rel. ",,,,,,
3589,ikkua,"those 3+ over there (visible, not moving or lengthy, away from the speaker and the listener) abs. & rel. ",,,,,,
3590,ikkuŋnaŋni,"those 2 over there (visible, not moving or lengthy, away from the speaker and the listener) loc. ",,,,,,
3591,ikkunuŋa,"those 3+ over there (visible, not moving or lengthy, away from the speaker and the listener) loc. ",,,,,,
3592,ikkuŋna'ŋŋa,"those 2 over there (visible, not moving or lengthy, away from the speaker and the listener) ter.",,,,,,
3593,ikkuŋa'ŋŋa,"those 3+ over there (visible, not moving or lengthy, away from the speaker and the listener) ter. ",,,,,,
3594,ikkuŋnuuna,"those 2 over there (visible, not moving or lengthy, away from the speaker and the listener) abl. ",,,,,,
3595,ikkunuuna,"those 3+ over there (visible, not moving or lengthy, away from the speaker and the listener) abl. ",,,,,,
3596,ikkuŋnaktun,"those 2 over there (visible, not moving or lengthy, away from the speaker and the listener) sim. ",,,,,,
3597,ikkunanitun,"those 3+ over there (visible, not moving or lengthy, away from the speaker and the listener) sim. ",,,,,,
3598,ikkuŋniŋa,"those 2 over there (visible, not moving or lengthy, away from the speaker and the listener) mod. ",,,,,,
3599,ikkuniŋa,"those 3+ over there (visible, not moving or lengthy, away from the speaker and the listener) mod. ",,,,,,
3600,apkuak,"those 2 over there (visible, moving or lengthy, away from the speaker and the listener) abs. & rel. ",,,,,,
3601,apkua,"those 3+ over there (visible, moving or lengthy, away from the speaker and the listener) abs. & rel. ",,,,,,
3602,apkuŋnaŋni,"those 2 over there (visible, moving or lengthy, away from the speaker and the listener) loc. ",,,,,,
3603,apkunani,"those 3+ over there (visible, moving or lengthy, away from the speaker and the listener) loc. ",,,,,,
3604,apkuŋnuŋa,"those 2 over there (visible, moving or lengthy, away from the speaker and the listener) ter. ",,,,,,
3605,apkunuŋa,"those 3+ over there (visible, moving or lengthy, away from the speaker and the listener) ter.",,,,,,
3606,apkuŋna'ŋŋa,"those 2 over there (visible, moving or lengthy, away from the speaker and the listener) abl. ",,,,,,
3607,apkuna'ŋŋa,"those 3+ over there (visible, moving or lengthy, away from the speaker and the listener) abl. ",,,,,,
3608,apkuŋnuuna,"those 2 over there (visible, moving or lengthy, away from the speaker and the listener) via. ",,,,,,
3609,apkunuuna,"those 3+ over there (visible, moving or lengthy, away from the speaker and the listener) via. ",,,,,,
3610,apkuŋnaktun,"those 2 over there (visible, moving or lengthy, away from the speaker and the listener) sim. ",,,,,,
3611,apkunanitun,"those 3+ over there (visible, moving or lengthy, away from the speaker and the listener) sim. ",,,,,,
3612,apkuŋniŋa,"those 2 over there (visible, moving or lengthy, away from the speaker and the listener) mod. ",,,,,,
3613,apkuniŋa,"those 3+ over there (visible, moving or lengthy, away from the speaker and the listener) mod. ",,,,,,
3614,apkuak,"those 2 over there (not visible, in the next room or house, away from the speaker and the listener) abs. & rel. ",,,,,,
3615,apkua,"those 3+ over there (not visible, in the next room or house, away from the speaker and the listener) abs. & rel. ",,,,,,
3616,apkuŋnaŋni,"those 2 over there (not visible, in the next room or house, away from the speaker and the listener) loc. ",,,,,,
3617,apkunani,"those 3+ over there (not visible, in the next room or house, away from the speaker and the listener) loc. ",,,,,,
3618,apkuŋnuŋa,"those 2 over there (not visible, in the next room or house, away from the speaker and the listener) ter. ",,,,,,
3619,apkunuŋa,"those 3+ over there (not visible, in the next room or house, away from the speaker and the listener) ter. ",,,,,,
3620,apkuŋna'ŋŋa,"those 2 over there (not visible, in the next room or house, away from the speaker and the listener) abl. ",,,,,,
3621,apkuna'ŋŋa,"those 3+ over there (not visible, in the next room or house, away from the speaker and the listener) abl. ",,,,,,
3622,apkuŋnuuna,"those 2 over there (not visible, in the next room or house, away from the speaker and the listener) via. ",,,,,,
3623,apkunuuna,"those 3+ over there (not visible, in the next room or house, away from the speaker and the listener) via. ",,,,,,
3624,apkuŋnaktun,"those 2 over there (not visible, in the next room or house, away from the speaker and the listener) sim. ",,,,,,
3625,apkunanitun,"those 3+ over there (not visible, in the next room or house, away from the speaker and the listener) sim. ",,,,,,
3626,apkuŋniŋa,"those 2 over there (not visible, in the next room or house, away from the speaker and the listener) mod. ",,,,,,
3627,apkuniŋa,"those 3+ over there (not visible, in the next room or house, away from the speaker and the listener) mod. ",,,,,,
3628,taapkuak,"those 2 right there (visible, moving or lengthy, away from the speaker, near the listener) abs. & rel. ",,,,,,
3629,taapkua,"those 3+ right there (visible, moving or lengthy, away from the speaker, near the listener) abs. & rel. ",,,,,,
3630,taapkuŋnaŋni,"those 2 right there (visible, moving or lengthy, away from the speaker, near the listener) loc. ",,,,,,
3631,taapkunani,"those 3+ right there (visible, moving or lengthy, away from the speaker, near the listener) loc. ",,,,,,
3632,taapkuŋnuŋa,"those 2 right there (visible, moving or lengthy, away from the speaker, near the listener) ter. ",,,,,,
3633,taapkunuŋa,"those 3+ right there (visible, moving or lengthy, away from the speaker, near the listener) ter. ",,,,,,
3634,taapkuŋna'ŋŋa,"those 2 right there (visible, moving or lengthy, away from the speaker, near the listener) abl. ",,,,,,
3635,taapkuna'ŋŋa,"those 3+ right there (visible, moving or lengthy, away from the speaker, near the listener) abl. ",,,,,,
3636,taapkuŋnuuna,"those 2 right there (visible, moving or lengthy, away from the speaker, near the listener) via. ",,,,,,
